	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0026388	g5592	g5590, g5592	g5592																
OG0026389	g5600	g5600	g5600		mf_12226														
OG0026390	g5680	g5680	g5680		mf_3729														
OG0026391	g5691	g5691	g5691, g11934																
OG0026392	g5696	g5696	g5696	g8843															
OG0026393	g5707	g5707	g5707															g25498	
OG0026394	g5715	g5715	g5715		mf_5848														
OG0026395	g5736	g5736	g5736		mf_10675														
OG0026396	g5742	g5742	g5742															g23746	
OG0026397	g5747	g5747		g6234, g4522															
OG0026398	g21511, g5838	g21511	g21511																
OG0026399	g5881	g5881	g5881															g22667	
OG0026400	g5914	g5914	g5914															g25458	
OG0026401	g17263, g5990	g5990	g5990																
OG0026402	g6034			g16279		10473.g22887												g23356	
OG0026403	g6054	g6054	g6054															g22671	
OG0026404	g6076, g22239		g6076		mf_9764														
OG0026405	g7049, g6084	g7049	g7049																
OG0026406	g6109	g6109	g6109												g2811				
OG0026407	g6111	g6111	g6111	g13835															
OG0026408	g8863, g6151	g8863	g8863																
OG0026409	g6218	g6218	g6218															g21083	
OG0026410	g6240	g6240	g6240	g9666															
OG0026411	g6308	g6308	g6308	g27188															
OG0026412	g6338	g6338	g6338	g23755															
OG0026413	g6340		g6340	g17969, g18329															
OG0026414	g6362	g6362	g6362	g30574															
OG0026415	g6365	g6365	g6365	g17617															
OG0026416	g6407	g6407		g744	mf_5571														
OG0026417	g6419	g6419	g6419	g22545															
OG0026418	g6421	g6421	g6421, g7382																
OG0026419	g6508	g6508	g6508	g30883															
OG0026420	g6529	g6529	g6529		mf_2698														
OG0026421	g6535	g6535, g9197	g6535																
OG0026422	g6546	g6546	g6546															g22576	
OG0026423	g6547	g6547	g6547	g7832															
OG0026424	g6562	g6562	g6562	g10647															
OG0026425	g6573	g6573	g6573	g13322															
OG0026426	g6587	g6587	g6587		mf_14434														
OG0026427	g6604	g6604	g6604															g21350	
OG0026428	g6635	g6635	g6635	g29676															
OG0026429	g6644	g6644	g6644	g15927															
OG0026430	g6657	g6657	g6657		mf_12649														
OG0026431	g6685	g6685	g6685	g29647															
OG0026432	g6712	g6712	g6712	g22549															
OG0026433	g6718	g6718	g6718		mf_12134														
OG0026434	g6760	g6760	g6760	g26385															
OG0026435	g6786	g6786	g6786															g17686	
OG0026436	g6827	g6827	g6827															g18891	
OG0026437	g6854	g6854	g6854		mf_3841														
OG0026438	g6881	g6881	g6881	g14680															
OG0026439	g6933	g6933	g6933		mf_14335														
OG0026440	g17471, g6944			g5667														g22654	
OG0026441	g6952	g11682, g6952	g6952																
OG0026442	g6962	g6962	g6962	g16429															
OG0026443	g7040	g7040	g7040															g21277	
OG0026444	g7041	g7041	g7041															g24101	
OG0026445	g7083	g7083	g7083	g29724															
OG0026446	g7100	g7100	g7100		mf_5905														
OG0026447	g13063, g7119	g7119	g7119																
OG0026448	g7147	g7147	g7147															g22621	
OG0026449	g7151	g7151	g7151	g21508															
OG0026450	g7172	g7172	g11105	g10101															
OG0026451	g7176	g7176	g7176													g20057			
OG0026452	g7194	g7194	g7194		mf_5987														
OG0026453	g20531, g7200	g7200	g7200																
OG0026454	g7203, g21842	g7203	g7203																
OG0026455	g7226	g7226	g7226															g20382	
OG0026456	g7235	g7235	g7235	g4007															
OG0026457	g7320		g7320	g21097, g26111															
OG0026458	g7348	g7348	g7348		mf_7614														
OG0026459	g23724, g7354	g7354	g7354																
OG0026460	g7393	g7393	g7393															g22399	
OG0026461	g7405	g7405	g7405	g22506															
OG0026462	g7408	g7408	g7408	g9859															
OG0026463	g7423	g7423	g7423															g24455	
OG0026464	g7445	g7445	g7445		mf_5272														
OG0026465	g7543	g7543	g7543	g10235															
OG0026466	g18254, g7555	g18254	g18254																
OG0026467	g7598	g7598	g7598	g13417															
OG0026468	g7613	g7613	g7613	g28126															
OG0026469	g7635	g7635	g7635		mf_9686														
OG0026470	g7646	g7646	g7646	g4805															
OG0026471	g7654	g7654	g7654															g10461	
OG0026472	g7681	g7681	g24722, g7681																
OG0026473	g7703	g7703	g7703															g20756	
OG0026474	g7728	g7728	g7728		mf_1412														
OG0026475	g7734	g7734	g7734															g18534	
OG0026476	g7748	g7748	g7748		mf_9918														
OG0026477	g7769	g7769	g7769	g15765															
OG0026478	g7780	g7780	g7780			12868.g12247													
OG0026479	g7787	g7787	g7787			1509.g15508													
OG0026480	g7793	g7793	g7793	g843															
OG0026481	g7905	g7905	g7905															g23293	
OG0026482	g7924	g7924	g7924	g26567															
OG0026483	g7943			g24386	mf_12123, mf_10195														
OG0026484	g7970	g7970	g7970	g2113															
OG0026485	g7984	g7984	g7984	g17356															
OG0026486	g7998	g7998	g7998	g22352															
OG0026487	g8034	g8034	g8034	g2893															
OG0026488	g8043	g8043	g8043		mf_679														
OG0026489	g16948, g8051	g16948	g16948																
OG0026490	g8063	g8063	g8063, g16968																
OG0026491	g8693, g8134	g8693	g8693																
OG0026492	g8156	g8156	g8156	g18941															
OG0026493	g8160	g8160	g8160															g20196	
OG0026494	g8165	g8165	g8165															g23168	
OG0026495	g8176	g8176	g8176	g20652															
OG0026496	g8203	g8203	g8203															g15127	
OG0026497	g8215, g22039	g8215	g8215																
OG0026498	g8222, g17045	g8222	g8222																
OG0026499	g8227	g8227	g8227		mf_4171														
OG0026500	g8275	g8275	g8275															g12812	
OG0026501	g8313	g8313		g12464														g10174	
OG0026502	g8346	g8346	g8346	g29013															
OG0026503	g2476, g8390	g2476	g2476																
OG0026504	g8391	g8391	g8391	g25803															
OG0026505	g8404	g8404	g8404	g21673															
OG0026506	g8406	g8406	g8406	g6															
OG0026507	g8415	g8415	g8415	g15049															
OG0026508	g19742, g8482	g8482	g8482																
OG0026509	g8503	g8503	g8503	g3408															
OG0026510	g8544	g8544	g8544	g388															
OG0026511	g8551	g8551		g23287											g22187				
OG0026512	g8557	g8557	g8557	g20236															
OG0026513	g8579	g8579	g8579	g18557															
OG0026514	g8640	g8640	g8640															g20439	
OG0026515	g8656	g8656	g8656	g29709															
OG0026516	g8690					4369.g1015												g2014, g2447	
OG0026517	g19167, g8780	g8780	g8780																
OG0026518	g8810	g8810	g8810		mf_12425														
OG0026519	g8813	g8813	g8813	g28208															
OG0026520	g8823	g8823	g8823	g8968															
OG0026521	g8856, g25284	g8856	g8856																
OG0026522	g8862	g8862	g8862	g21886															
OG0026523	g8866	g8866	g8866	g15244															
OG0026524	g8880	g8880	g8880															g22287	
OG0026525	g8890	g8890	g8890	g28039															
OG0026526	g8892	g8892	g8892		mf_3008														
OG0026527	g8902	g8902	g8902	g23143															
OG0026528	g8923	g8923	g8923	g4808															
OG0026529	g8968	g8968	g8968	g11265															
OG0026530	g9032	g9032	g9032					g4435											
OG0026531	g9060	g9060	g9060	g16838															
OG0026532	g9069	g9069	g9069						g10661										
OG0026533	g9072	g9072	g9072	g30429															
OG0026534	g9076	g9076	g9076		mf_1977														
OG0026535	g9144	g9144	g9144		mf_2510														
OG0026536	g9169	g9169	g9169															g25377	
OG0026537	g9187	g9187	g9187															g10010	
OG0026538	g9205	g9205		g14534	mf_3099														
OG0026539	g9288	g9288	g9288	g18558															
OG0026540	g9305	g9305	g9305	g29237															
OG0026541	g9329	g9329	g17125, g9329																
OG0026542	g9339		g9339	g3793	mf_5490														
OG0026543	g9354	g9354	g9354	g15808															
OG0026544	g9384	g9384	g9384	g17902															
OG0026545	g9451, g24932	g9451	g24932																
OG0026546	g9469	g9469	g9469					g9471											
OG0026547	g9472, g26753	g9472	g9472																
OG0026548	g9486	g9486	g9486															g25163	
OG0026549	g9487	g9487	g9487		mf_4113														
OG0026550	g9518	g9518	g9518	g25636															
OG0026551	g9529	g9529	g9529	g16782															
OG0026552	g9534	g9534	g9534															g21271	
OG0026553	g9542	g9542	g9542		mf_11974														
OG0026554	g9545	g9545	g9545	g19549															
OG0026555	g9562	g9562	g15069, g9562																
OG0026556	g9605	g9605	g9605		mf_1340														
OG0026557	g9607		g9607	g1958														g14051	
OG0026558	g9672	g9672	g9672															g21813	
OG0026559	g9721	g9721	g9721		mf_1889														
OG0026560	g9729	g9729	g9729															g23831	
OG0026561	g9738	g9738	g9738	g18218															
OG0026562	g9804	g9804			mf_12151, mf_14461														
OG0026563	g9807			g3673, g17624	mf_1398														
OG0026564	g9825	g9825	g9825															g22190	
OG0026565	g10492, g9856	g9856	g9856																
OG0026566	g25305, g9898	g9898		g16659															
OG0026567	g9943	g9943	g9943		mf_2907														
OG0026568	g9964	g9964	g9964															g23734	
OG0026569	g9982	g9982	g9982	g3279															
OG0026570	g10005	g10005	g10005	g7729															
OG0026571	g10019	g10019	g10019			10282.g22579													
OG0026572	g18688, g10034	g18688	g18688																
OG0026573	g10056			g1347, g9437, g19345															
OG0026574	g10135	g10135	g10135															g24810	
OG0026575	g10137	g10137	g10137															g22124	
OG0026576	g10151, g27755	g27755, g10151																	
OG0026577	g10209	g10209	g10209	g24292															
OG0026578	g10238	g10238	g10238		mf_12072														
OG0026579	g10239	g10239	g10239	g11536															
OG0026580	g10274	g10274	g10274	g9090															
OG0026581	g10279	g10279	g10279															g21832	
OG0026582	g10366	g10366	g10366			4629.g14158													
OG0026583	g10408, g18303	g18303	g18303																
OG0026584	g10610, g10440	g10440	g10440																
OG0026585	g10445	g10445	g10445		mf_4973														
OG0026586	g10454	g10454	g10454																g6081
OG0026587	g10459	g10459	g10459											g1432					
OG0026588	g10491	g10491	g10491		mf_9798														
OG0026589	g10518	g10518	g10518	g25164															
OG0026590	g10520, g13267		g10520	g15930															
OG0026591	g10556	g10556	g10556		mf_5834														
OG0026592	g10654	g10654	g10654	g12882															
OG0026593	g10670	g10670	g10670															g21761	
OG0026594	g10703	g10703	g10703	g23200															
OG0026595	g10717	g10717	g10717	g17451															
OG0026596	g10740	g10740	g10740	g366															
OG0026597	g10774	g10774	g10774		mf_8831														
OG0026598	g10826, g10984	g10984	g10984																
OG0026599	g10871	g10871	g668, g10871																
OG0026600	g10877	g10877	g10877												g1142				
OG0026601	g10937	g10937	g10937	g27730															
OG0026602	g10953	g10953	g10953	g21241															
OG0026603	g10963	g10963	g10963															g23501	
OG0026604	g10983	g10983	g10983	g27131															
OG0026605	g11007	g11007	g11007															g24315	
OG0026606	g11019	g11019	g11019															g24821	
OG0026607	g11026	g11026	g11026	g11338															
OG0026608	g11029	g11029	g11029			9923.g8906													
OG0026609	g11127	g11127	g11127		mf_10008														
OG0026610	g11177, g11176	g11176	g3201																
OG0026611	g11216	g11216	g11216	g20911															
OG0026612	g11259	g11259	g11259		mf_9025														
OG0026613	g11274	g1891	g1891		mf_2973														
OG0026614	g11322	g11322	g11322	g29087															
OG0026615	g11338	g11338	g11338	g13241															
OG0026616	g11353	g11353	g11353	g18480															
OG0026617	g11371	g11371	g11371	g24497															
OG0026618	g11384	g11384	g11384	g24															
OG0026619	g11392	g11392		g8258														g25219	
OG0026620	g11393	g11393	g11393	g13634															
OG0026621	g11545	g11545	g11545	g21000															
OG0026622	g11567	g11567	g11567	g12554															
OG0026623	g11568	g11568	g11568															g22263	
OG0026624	g22204, g11569	g22204	g22204																
OG0026625	g11570	g11570	g18749, g11570																
OG0026626	g11573	g11573	g11573	g14087															
OG0026627	g11579	g11579	g11579		mf_14351														
OG0026628	g24042, g11611	g11611	g11611																
OG0026629	g11622		g11622	g30451	mf_5020														
OG0026630	g11662	g11662	g11662															g21405	
OG0026631	g11668	g11668	g11668															g22656	
OG0026632	g11688	g11688	g11688	g17946															
OG0026633	g11704	g11704	g11704	g1066															
OG0026634	g11748	g11748	g11748	g29094															
OG0026635	g11779	g11779	g11779															g21779	
OG0026636	g11787	g11787	g11787	g29340															
OG0026637	g11839	g11839	g11839	g25402															
OG0026638	g11847	g11847	g11847		mf_12794														
OG0026639	g11868	g11868	g11868	g17042															
OG0026640	g11877	g11877	g11877	g14786															
OG0026641	g11902	g11902	g11902															g25273	
OG0026642	g11904	g11904		g17805	mf_12866														
OG0026643	g11967	g11967	g11967	g29018															
OG0026644	g12016	g12016	g12016		mf_3111														
OG0026645	g12020	g12020	g12020		mf_14208														
OG0026646	g12201	g12201	g12201			4209.g13250													
OG0026647	g12210	g12210	g12210	g8807															
OG0026648	g12213	g12213	g12213	g12836															
OG0026649	g12216	g12216	g12216	g10993															
OG0026650	g12232	g12232	g12232, g10032																
OG0026651	g12266	g12266	g12266															g24610	
OG0026652	g12292	g12292	g12292	g2470															
