	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0017146	g10763	g10763	g10763	g4940												g24537		g7983	
OG0017147	g10840	g10840	g10840	g15979		4515.g18735										g18735			
OG0017148	g11009, g11010	g11009, g11010	g11010, g11009																
OG0017149	g11179	g11179	g11179	g17100, g26526														g21869	
OG0017150	g11830	g11830	g11830	g2722, g2524	mf_3388														
OG0017151	g12665, g11914	g12665, g11914	g11914, g12665																
OG0017152	g16399, g12011	g12011, g16399	g16399, g12011																
OG0017153	g12015	g12015	g12015															g20753, g21151, g1336	
OG0017154	g12182, g15364	g12182, g15364	g15364, g12182																
OG0017155	g12932	g12932	g12932	g10528														g25545, g23127	
OG0017156	g13057, g22289	g13057	g13057, g22289	g27380															
OG0017157	g13360	g13360	g13360	g20213, g22169	mf_9239														
OG0017158	g13567	g13567	g13567	g24855, g22048	mf_14093														
OG0017159	g13624, g14319	g13624, g14319	g13624, g14319																
OG0017160	g20117, g13750	g20117, g13750	g13750, g20117																
OG0017161	g14441, g14899	g14899	g14441, g14899															g24989	
OG0017162	g16976, g14607	g14607	g14607	g27495, g14620															
OG0017163	g20022, g15199	g20022, g15199	g15199, g20022																
OG0017164	g25657, g15457	g15457, g25657	g25657, g15457																
OG0017165	g15685	g15685	g15685	g24070, g13338														g20192	
OG0017166	g15818, g15819	g15819, g15818	g15819, g15818																
OG0017167	g16538, g16052	g16052, g16538	g16052, g16538																
OG0017168	g26418, g16290	g26418, g16290	g26418, g16290																
OG0017169	g16708, g29837	g29837, g16708	g16708, g29837																
OG0017170	g16832	g1154, g16832	g16832, g1154		mf_12694														
OG0017171	g16967	g16967	g16967	g19878, g21527, g28957															
OG0017172	g17242, g19662	g19662, g17242	g19662, g17242																
OG0017173	g17321	g17321	g17321															g13584, g25595, g23541	
OG0017174	g20215, g17538	g17538, g20215	g20215, g17538																
OG0017175	g17654	g17654	g17654	g13506, g24370														g16568	
OG0017176	g17672, g17671	g17671, g17672	g17672, g17671																
OG0017177	g18310									g15679	g15679						g15679	g15679	g15679
OG0017178	g20054, g18634	g20054, g18634	g18634, g20054																
OG0017179	g18937, g18936	g18936, g18937	g18937, g18936																
OG0017180	g21892, g18950	g18950, g21892	g18950	g8454															
OG0017181	g28929, g19063	g19063, g28929	g28929	g24051															
OG0017182	g19114	g19114	g19114	g26808														g12253, g8373	
OG0017183	g19184	g19184	g19184	g3369, g24077														g6173	
OG0017184	g19320, g23894	g23894, g19320	g19320, g23894																
OG0017185	g22912, g19493	g19493, g22912	g22912, g19493																
OG0017186	g19990	g19990	g19990	g24450		2080.g15945										g15945			
OG0017187	g20067	g20067	g20067	g10546, g12097														g24823	
OG0017188	g20212, g24923	g24923, g20212	g24923, g20212																
OG0017189	g20423	g20423	g20423	g23383, g23384														g14206	
OG0017190	g20823	g20823	g20823	g13146														g10190, g5748	
OG0017191	g23139, g21249	g23139, g21249	g21249, g23139																
OG0017192	g21300, g21301	g21300, g21301	g21300, g21301																
OG0017193	g21588	g21588	g21588	g30542														g19784, g17940	
OG0017194	g22209, g22208	g22209, g22208	g22208, g22209																
OG0017195	g22482			g16492		16364.g24421, 11735.g24421										g24421		g21586	
OG0017196	g22492	g22492	g22492	g10774, g8469														g25424	
OG0017197	g22628, g25126	g25126, g22628	g25126, g22628																
OG0017198	g22724	g22724	g22724	g25202														g18992, g18783	
OG0017199	g23377	g23377	g23377	g17701, g21776														g15424	
OG0017200	g23642	g23642	g23642			5699.g14556												g14731, g2518	
OG0017201	g25160, g23691	g23691, g25160	g23691															g21007	
OG0017202	g29659, g23841	g23841, g29659	g29659, g23841																
OG0017203	g23878	g23878	g23878	g20497, g20498														g25499	
OG0017204	g24113	g24113	g24113													g24018		g11521, g15309	
OG0017205	g25136	g25136	g25136			16906.g24299, 15399.g24299										g24299			
OG0017206	g25143	g25143	g25143	g25297														g15054, g22426	
OG0017207	g26294, g25652	g25652, g26294	g25652, g26294																
OG0017208	g25747, g26301	g25747	g25747	g17354														g18543	
OG0017209	g25906	g25906	g25906			7740.g17011										g17011		g8135	
OG0017210	g26437	g26437	g26437	g23712, g24940														g16882	
OG0017211	g27277, g26651	g27277, g26651	g27277, g26651																
OG0017212	g26704	g26704	g26704	g3656, g16971	mf_14043														
OG0017213	g26972	g26972	g26972	g29064, g20012														g24831	
OG0017214	g27672	g27672	g27672	g29869														g25475, g17964	
OG0017215	g27922	g27922	g27922			13061.g24152										g24152		g9400	
OG0017216	g28034	g28034	g28034	g23264, g7288, g12150															
OG0017217	g28377	g28377	g28377			4939.g21712												g20556, g3397	
OG0017218	g28486	g28486	g28486	g27796, g9568, g22385															
OG0017219	g28677	g28677	g28677			10464.g10255												g20047, g23922	
OG0017220	g28878	g28878	g28878	g150		1009.g12523												g23364	
OG0017221	g29099	g29099	g29099	g4873, g28562														g7051	
OG0017222	g29200	g29200	g29200	g18016, g2835														g19248	
OG0017223	g29656	g29656	g29656			10056.g23977										g23977		g3064	
OG0017224	g30152	g30152	g30152	g23833, g23894														g19643	
OG0017225	g30181, g30180	g30180, g30181	g30180, g30181																
OG0017226		g6043	g6043							g7305	g7305						g7305		g7305
OG0017227		g6201	g6201							g7540	g7540						g7540		g7540
OG0017228		g9388								g10210	g10210						g10210	g10210	g10210
OG0017229		g10047								g19871	g19871						g19871	g19871	g19871
OG0017230		g11214			mf_525, mf_8221	2284.g19512, 16143.g19512										g19512			
OG0017231		g13875								g15343	g15343						g15343	g15343	g15343
OG0017232		g15853								g20056	g20056						g20056	g20056	g20056
OG0017233		g17300								g18697	g18697						g18697	g18697	g18697
OG0017234		g18752								g20298	g20298						g20298	g20298	g20298
OG0017235		g20711								g17982	g17982						g17982	g17982	g17982
OG0017236		g22457								g13904	g13904						g13904	g13904	g13904
OG0017237		g25940								g3599	g3599						g3599	g3599	g3599
OG0017238		g8287								g18800	g18800						g18800	g18800	g18800
OG0017239		g13245								g18810	g18810						g18810	g18810	g18810
OG0017240		g16995								g16751	g16751						g16751	g16751	g16751
OG0017241		g21402								g12542	g12542						g12542	g12542	g12542
OG0017242			g269							g1273	g1273						g1273	g1273	g1273
OG0017243			g2549							g8797	g8797						g8797	g8797	g8797
OG0017244			g4528							g539	g539						g539	g539	g539
OG0017245			g7530							g8791	g8791						g8791	g8791	g8791
OG0017246			g11455							g10830	g10830						g10830	g10830	g10830
OG0017247			g13013							g19993	g19993						g19993	g19993	g19993
OG0017248			g13042							g13473	g13473						g13473	g13473	g13473
OG0017249			g13145							g7745	g7745						g7745	g7745	g7745
OG0017250			g15474							g10198	g10198						g10198	g10198	g10198
OG0017251			g17689							g7060	g7060						g7060	g7060	g7060
OG0017252			g27178							g4249	g4249						g4249	g4249	g4249
OG0017253			g28262							g15162	g15162						g15162	g15162	g15162
OG0017254			g7289							g19854	g19854						g19854	g19854	g19854
OG0017255			g9807							g151	g151						g151	g151	g151
OG0017256			g16933							g10233	g10233						g10233	g10233	g10233
OG0017257			g26725							g9070	g9070						g9070	g9070	g9070
OG0017258				g946						g345	g345						g345	g345	g345
OG0017259				g1073						g3278	g3278						g3278	g3278	g3278
OG0017260				g1167						g524	g524						g524	g524	g524
OG0017261				g1299, g5977, g21930	mf_4585													g5981, g2720	
OG0017262				g1400						g41	g41						g41	g41	g41
OG0017263				g18942, g7470, g1451	mf_12158, mf_7174, mf_11001														
OG0017264				g1584						g9075	g9075						g9075	g9075	g9075
OG0017265				g1685						g14676	g14676						g14676	g14676	g14676
OG0017266				g1741						g4497	g4497						g4497	g4497	g4497
OG0017267				g1893						g12344	g12344						g12344	g12344	g12344
OG0017268				g2009						g11423	g11423						g11423	g11423	g11423
OG0017269				g2468						g14935	g14935						g14935	g14935	g14935
OG0017270				g3555, g30246							g19989						g19989	g19989	g19989
OG0017271				g3729						g3791	g3791						g3791	g3791	g3791
OG0017272				g3979						g15046	g15046						g15046	g15046	g15046
OG0017273				g4044						g7576	g7576						g7576	g7576	g7576
OG0017274				g4486, g16204, g9477	mf_7571	8994.g6857												g23451	
OG0017275				g4916						g8026	g8026						g8026	g8026	g8026
OG0017276				g5324	mf_2928, mf_6730, mf_2556	1666.g22480, 5894.g22480													
OG0017277				g5751						g792	g792						g792	g792	g792
OG0017278				g5824						g17866	g17866						g17866	g17866	g17866
OG0017279				g6272						g15449	g15449						g15449	g15449	g15449
OG0017280				g28470, g14138, g6665, g11836, g6666, g139															
OG0017281				g6748						g17332	g17332						g17332	g17332	g17332
OG0017282				g18587, g27285, g26493, g6795, g18585, g26494															
OG0017283				g7165						g14881	g14881						g14881	g14881	g14881
OG0017284				g7198						g7103	g7103						g7103	g7103	g7103
OG0017285				g7274						g2318	g2318						g2318	g2318	g2318
OG0017286				g7309						g19486	g19486						g19486	g19486	g19486
OG0017287				g7373						g16566	g16566						g16566	g16566	g16566
OG0017288				g7853						g15875	g15875						g15875	g15875	g15875
OG0017289				g8013						g7863	g7863						g7863	g7863	g7863
OG0017290				g8273						g12281	g12281						g12281	g12281	g12281
OG0017291				g8460						g268	g268						g268	g268	g268
OG0017292				g8985						g19675	g19675						g19675	g19675	g19675
OG0017293				g9788						g19156	g19156						g19156	g19156	g19156
OG0017294				g22658, g9920	mf_8748, mf_12597	1430.g15982												g25114	
OG0017295				g9933						g16621	g16621						g16621	g16621	g16621
OG0017296				g26728, g26734, g9985, g15326, g16709	mf_4020														
OG0017297				g10721, g30844, g10046	mf_922, mf_2956	1466.g7788													
OG0017298				g10387						g20316	g20316						g20316	g20316	g20316
OG0017299				g10825						g16795	g16795						g16795	g16795	g16795
OG0017300				g11000						g18189	g18189						g18189	g18189	g18189
OG0017301				g11007, g31022	mf_14713, mf_12629, mf_2649, mf_13815														
OG0017302				g11075						g6910	g6910						g6910	g6910	g6910
OG0017303				g11264						g15700	g15700						g15700	g15700	g15700
OG0017304				g11360						g990	g990						g990	g990	g990
OG0017305				g11404						g7039	g7039						g7039	g7039	g7039
OG0017306				g12477						g16610	g16610						g16610	g16610	g16610
OG0017307				g12519						g1848	g1848						g1848	g1848	g1848
OG0017308				g12669						g1545	g1545						g1545	g1545	g1545
OG0017309				g12868, g17239	mf_11602													g7390, g10831	g7390
OG0017310				g12872						g2851	g2851						g2851	g2851	g2851
OG0017311				g13037						g16604	g16604						g16604	g16604	g16604
OG0017312				g13122						g16870	g16870						g16870	g16870	g16870
OG0017313				g13412						g17375	g17375						g17375	g17375	g17375
OG0017314				g13604						g5230	g5230						g5230	g5230	g5230
OG0017315				g13769						g15208	g15208						g15208	g15208	g15208
OG0017316				g14792						g18526	g18526						g18526	g18526	g18526
OG0017317				g14972						g7580	g7580						g7580	g7580	g7580
OG0017318				g15107						g68	g68						g68	g68	g68
OG0017319				g15119						g2964	g2964						g2964	g2964	g2964
OG0017320				g15413						g17677	g17677						g17677	g17677	g17677
OG0017321				g15973						g1214	g1214						g1214	g1214	g1214
OG0017322				g15988						g1753	g1753						g1753	g1753	g1753
OG0017323				g16086						g13880	g13880						g13880	g13880	g13880
OG0017324				g16250						g19452	g19452						g19452	g19452	g19452
OG0017325				g16605						g20246	g20246						g20246	g20246	g20246
OG0017326				g16645						g11975	g11975						g11975	g11975	g11975
OG0017327				g16820						g12565	g12565						g12565	g12565	g12565
OG0017328				g17226						g15081	g15081						g15081	g15081	g15081
OG0017329				g17358						g9964	g9964						g9964	g9964	g9964
OG0017330				g17678						g7855	g7855						g7855	g7855	g7855
OG0017331				g17901						g9821	g9821						g9821	g9821	g9821
OG0017332				g18263						g13926	g13926						g13926	g13926	g13926
OG0017333				g18532						g11223	g11223						g11223	g11223	g11223
OG0017334				g18991						g198	g198						g198	g198	g198
OG0017335				g19116						g7236	g7236						g7236	g7236	g7236
OG0017336				g19179						g11504	g11504						g11504	g11504	g11504
OG0017337				g19427						g18318	g18318						g18318	g18318	g18318
OG0017338				g19451						g8418	g8418						g8418	g8418	g8418
OG0017339				g20231, g20602	mf_12313, mf_3169, mf_8513, mf_11646														
OG0017340				g20626	mf_9519, mf_519, mf_12143, mf_5341, mf_3940														
OG0017341				g21020						g20217	g20217						g20217	g20217	g20217
OG0017342				g21313						g16256	g16256						g16256	g16256	g16256
OG0017343				g21438						g1181	g1181						g1181	g1181	g1181
OG0017344				g21496						g13543	g13543						g13543	g13543	g13543
OG0017345				g21781						g10489	g10489						g10489	g10489	g10489
OG0017346				g22162						g16136	g16136						g16136	g16136	g16136
OG0017347				g22266						g5355	g5355						g5355	g5355	g5355
OG0017348				g22758						g14302	g14302						g14302	g14302	g14302
OG0017349				g22954						g9471	g9471						g9471	g9471	g9471
OG0017350				g23058						g13595	g13595						g13595	g13595	g13595
OG0017351				g23110						g18309	g18309						g18309	g18309	g18309
OG0017352				g23227						g15185	g15185						g15185	g15185	g15185
OG0017353				g23289						g16179	g16179						g16179	g16179	g16179
OG0017354				g23362						g3283	g3283						g3283	g3283	g3283
OG0017355				g23624						g19017	g19017						g19017	g19017	g19017
OG0017356				g23666						g16318	g16318						g16318	g16318	g16318
OG0017357				g23758						g14529	g14529						g14529	g14529	g14529
OG0017358				g24210	mf_2161, mf_6021, mf_4917, mf_1473, mf_5997														
OG0017359				g24226						g1578	g1578						g1578	g1578	g1578
OG0017360				g24252						g20165	g20165						g20165	g20165	g20165
OG0017361				g24309						g17572	g17572						g17572	g17572	g17572
OG0017362				g24491						g20307	g20307						g20307	g20307	g20307
OG0017363				g26450						g479	g479						g479	g479	g479
OG0017364				g27956						g7407	g7407						g7407	g7407	g7407
OG0017365				g28000						g17864	g17864						g17864	g17864	g17864
OG0017366				g28128						g17352	g17352						g17352	g17352	g17352
OG0017367				g28198						g13829	g13829						g13829	g13829	g13829
OG0017368				g28229						g11534	g11534						g11534	g11534	g11534
OG0017369				g28414						g18951	g18951						g18951	g18951	g18951
OG0017370				g28516						g13868	g13868						g13868	g13868	g13868
OG0017371				g28576						g986	g986						g986	g986	g986
OG0017372				g28724						g11896	g11896						g11896	g11896	g11896
OG0017373				g28835						g19698	g19698						g19698	g19698	g19698
OG0017374				g28847						g13417	g13417						g13417	g13417	g13417
OG0017375				g28869						g19382	g19382						g19382	g19382	g19382
OG0017376				g28892						g3497	g3497						g3497	g3497	g3497
OG0017377				g28997						g19925	g19925						g19925	g19925	g19925
OG0017378				g29039						g3853	g3853						g3853	g3853	g3853
OG0017379				g29100						g13754	g13754						g13754	g13754	g13754
OG0017380				g29128						g12232	g12232						g12232	g12232	g12232
OG0017381				g29143						g18794	g18794						g18794	g18794	g18794
OG0017382				g29267						g537	g537						g537	g537	g537
OG0017383				g29336						g18087	g18087						g18087	g18087	g18087
OG0017384				g29417						g10738	g10738						g10738	g10738	g10738
OG0017385				g29565						g11718	g11718						g11718	g11718	g11718
OG0017386				g29878			g19984		g19984				g19984		g19984	g19984			
OG0017387				g29887						g19108	g19108						g19108	g19108	g19108
OG0017388				g29915						g9754	g9754						g9754	g9754	g9754
OG0017389				g30846						g8085	g8085						g8085	g8085	g8085
OG0017390				g30911						g19466	g19466						g19466	g19466	g19466
OG0017391				g31035						g17712	g17712						g17712	g17712	g17712
OG0017392				g4451						g10360	g10360						g10360	g10360	g10360
OG0017393				g6693						g5846	g5846						g5846	g5846	g5846
OG0017394				g8397						g5637	g5637						g5637	g5637	g5637
