	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0014804	g20129	g20129	g20129							g8105	g8105						g8105	g8105	g8105
OG0014805	g20141	g20141	g20141							g14995	g14995						g14995	g14995	g14995
OG0014806	g20488	g20488	g20488							g16874	g16874						g16874	g16874	g16874
OG0014807	g20555	g20555	g20555		mf_5064, mf_13797, mf_13649, mf_4174	g5224													
OG0014808	g20567	g20567	g20567							g15957	g15957						g15957	g15957	g15957
OG0014809	g20907, g27947	g27947, g20907	g20907, g27947	g21460														g23431	
OG0014810	g20970	g20970	g20970							g18903	g18903						g18903	g18903	g18903
OG0014811	g21176	g21176	g21176							g3177	g3177						g3177	g3177	g3177
OG0014812	g21180	g21180	g21180							g11174	g11174						g11174	g11174	g11174
OG0014813	g21431	g21431	g21431							g8750	g8750						g8750	g8750	g8750
OG0014814	g21513	g21513	g21513							g7850	g7850						g7850	g7850	g7850
OG0014815	g21600	g21600	g21600							g10785	g10785						g10785	g10785	g10785
OG0014816	g21762	g21762	g21762							g17728	g17728						g17728	g17728	g17728
OG0014817	g21797	g21797	g21797							g18369	g18369						g18369	g18369	g18369
OG0014818	g21802	g21802	g21802							g18836	g18836						g18836	g18836	g18836
OG0014819	g21813, g25273	g21813, g25273, g13917	g21813, g25273		mf_8799														
OG0014820	g21942				mf_8560					g18856	g18856						g18856	g23469, g18856	g18856
OG0014821	g21984	g21984	g21984							g6134	g6134						g6134	g6134	g6134
OG0014822	g22024	g22024	g22024							g16597	g16597						g16597	g16597	g16597
OG0014823	g22094	g22094	g22094							g4858	g4858						g4858	g4858	g4858
OG0014824	g22140	g22140	g22140							g18437	g18437						g18437	g18437	g18437
OG0014825	g22248		g22248				g20504	g20504	g20504				g20504		g20504	g20504			
OG0014826	g21328, g22271	g21328, g22271	g21328, g22271		mf_4445, mf_5009														
OG0014827	g22493, g24474	g24474, g22493	g24474, g22493	g28111		g9281													
OG0014828	g22703	g22703	g22703							g16994	g16994						g16994	g16994	g16994
OG0014829	g22867	g22867	g22867							g3463	g3463						g3463	g3463	g3463
OG0014830	g22968	g22968	g22968							g2486	g2486						g2486	g2486	g2486
OG0014831	g23023	g23023	g23023							g11399	g11399						g11399	g11399	g11399
OG0014832	g24308, g23024	g23024, g24308	g24308, g23024	g20974	mf_8183														
OG0014833	g29724, g23058	g23058, g29724	g29724, g23058		mf_2836													g23573	
OG0014834	g23114		g23114			g566				g17926	g17926						g17926	g17926	g17926
OG0014835	g23258	g23258	g23258							g19336	g19336						g19336	g19336	g19336
OG0014836	g23552, g23494	g23494, g23552	g23494, g23552	g16316	mf_12323														
OG0014837	g23579	g23579	g23579							g19096	g19096						g19096	g19096	g19096
OG0014838	g23597	g23597	g23597		mf_4246, mf_6635, mf_14151, mf_7813, mf_9203														
OG0014839	g23646	g23646	g23646							g19990	g19990						g19990	g19990	g19990
OG0014840	g23655	g23655	g23655	g23305, g16791, g21498	mf_9389	g1842													
OG0014841	g23688	g23688	g23688							g4275	g4275						g4275	g4275	g4275
OG0014842	g23718	g23718	g23718							g20133	g20133						g20133	g20133	g20133
OG0014843	g23767	g23767	g23767							g19234	g19234						g19234	g19234	g19234
OG0014844	g23786	g23786	g23786							g14317	g14317						g14317	g14317	g14317
OG0014845	g24165	g24165	g24165							g2863	g2863						g2863	g2863	g2863
OG0014846	g26540, g24289	g24289, g26540	g26540, g24289	g21639		g334													
OG0014847	g24434	g24434	g24434							g1978	g1978						g1978	g1978	g1978
OG0014848	g24440	g24440	g24440							g17509	g17509						g17509	g17509	g17509
OG0014849	g24768	g24768	g24768							g9413	g9413						g9413	g9413	g9413
OG0014850	g24868	g24868	g24868	g24882, g8574, g1560	mf_2549, mf_14072														
OG0014851	g25038			g11101, g17783						g12446	g12446						g12446	g12446	g12446
OG0014852	g25146	g25146	g25146							g18634	g18634						g18634	g18634	g18634
OG0014853	g25172	g25172	g25172							g13689	g13689						g13689	g13689	g13689
OG0014854	g25227	g25227	g25227							g16015	g16015						g16015	g16015	g16015
OG0014855	g25243	g25243	g25243							g4364	g4364						g4364	g4364	g4364
OG0014856	g25258	g25258	g25258							g9973	g9973						g9973	g9973	g9973
OG0014857	g25308	g25308	g25308							g19682	g19682						g19682	g19682	g19682
OG0014858	g25360	g25360	g25360							g3673	g3673						g3673	g3673	g3673
OG0014859	g25393	g25393	g25393							g5734	g5734						g5734	g5734	g5734
OG0014860	g25413	g25413	g25413							g1017	g1017						g1017	g1017	g1017
OG0014861	g25448	g25448	g25448							g3586	g3586						g3586	g3586	g3586
OG0014862	g25451	g25451	g25451							g52	g52						g52	g52	g52
OG0014863	g25470	g25470	g25470							g17054	g17054						g17054	g17054	g17054
OG0014864	g25487	g25487	g25487							g1116	g1116						g1116	g1116	g1116
OG0014865	g25950	g25950	g25950							g12715	g12715						g12715	g12715	g12715
OG0014866	g25986	g25986	g25986							g15455	g15455						g15455	g15455	g15455
OG0014867	g26159	g26159	g26159	g1546, g12044	mf_4182, mf_245	g1264													
OG0014868	g26214	g26214	g26214							g12047	g12047						g12047	g12047	g12047
OG0014869	g26382	g26382	g26382	g21901, g6250	mf_4776	g11823											g4211		
OG0014870	g26480	g26480	g26480	g14997, g8850	mf_2705, mf_7263	g5994													
OG0014871	g26494	g26494	g26494							g6159	g6159						g6159	g6159	g6159
OG0014872	g26498	g26498	g26498							g6157	g6157						g6157	g6157	g6157
OG0014873	g26501	g26501	g26501							g6154	g6154						g6154	g6154	g6154
OG0014874	g26587	g26587				g213				g14568	g14568						g14568	g14568	g14568
OG0014875	g26631	g26631	g26631							g9961	g9961						g9961	g9961	g9961
OG0014876	g26648	g26648	g26648							g4170	g4170						g4170	g4170	g4170
OG0014877	g26664						g4440		g4440			g4440	g4440	g4440	g4440	g4440			
OG0014878	g26713	g26713	g26713							g1548	g1548						g1548	g1548	g1548
OG0014879	g26862	g26862	g26862							g553	g553						g553	g553	g553
OG0014880	g26927	g26927	g26927							g12844	g12844						g12844	g12844	g12844
OG0014881	g26935	g26935	g26935							g18126	g18126						g18126	g18126	g18126
OG0014882	g27132	g27132	g27132							g15750	g15750						g15750	g15750	g15750
OG0014883	g27237	g27237	g27237							g14062	g14062						g14062	g14062	g14062
OG0014884	g27254	g27254	g27254							g6301	g6301						g6301	g6301	g6301
OG0014885	g27867	g27867	g27867							g16827	g16827						g16827	g16827	g16827
OG0014886	g27935	g27935	g27935							g4022	g4022						g4022	g4022	g4022
OG0014887	g27938		g27938	g19390						g17588	g17588						g17588	g17588	g17588
OG0014888	g28080	g28080	g28080							g19777	g19777						g19777	g19777	g19777
OG0014889	g28158	g28158	g28158							g2736	g2736						g2736	g2736	g2736
OG0014890	g28831, g28323	g28831	g28831, g19550			g12120												g25341, g23556	
OG0014891	g28365	g28365	g28365							g4400	g4400						g4400	g4400	g4400
OG0014892	g28541	g28541	g28541							g9720	g9720						g9720	g9720	g9720
OG0014893	g28679	g28679	g28679	g12409, g11408, g19402	mf_14803	g10700													
OG0014894	g28804	g28804	g28804							g6544	g6544						g6544	g6544	g6544
OG0014895	g28898					g1971	g2822		g2822			g2822		g2822	g2822	g2822			
OG0014896	g28955	g28955	g28955							g16769	g16769						g16769	g16769	g16769
OG0014897	g29083	g29083	g29083							g14754	g14754						g14754	g14754	g14754
OG0014898	g29101	g29101	g29101							g12443	g12443						g12443	g12443	g12443
OG0014899	g29185	g29185	g29185						g18460				g18460	g18460	g18460	g18460			
OG0014900	g29262	g29262	g29262	g13038							g3459						g3459	g3459	g3459
OG0014901	g29323	g29323	g29323							g10525	g10525						g10525	g10525	g10525
OG0014902	g29348	g29348	g29348							g7657	g7657						g7657	g7657	g7657
OG0014903	g29403	g29403	g29403							g18139	g18139						g18139	g18139	g18139
OG0014904	g29568	g29568	g29568							g19510	g19510						g19510	g19510	g19510
OG0014905	g29886	g29886	g29886	g11816, g12719, g11475, g11473		g5320													
OG0014906	g30150	g30150	g30150							g17834	g17834						g17834	g17834	g17834
OG0014907	g224, g14100	g224, g14100	g224, g14100	g16545		g9531													
OG0014908	g873, g19283	g19283, g873	g19283, g873, g6432	g27286															
OG0014909	g1473, g24569	g24569, g1473	g24569, g1473	g31039														g23865	
OG0014910	g1815	g1815	g1815							g12924	g12924						g12924	g12924	g12924
OG0014911	g2781, g2231	g2781, g2231	g2781, g2231	g29162														g12807	
OG0014912	g3551	g3551	g3551							g935	g935						g935	g935	g935
OG0014913	g23142, g4093	g4093, g23142	g23142, g4093			g7985												g7696	
OG0014914	g4130	g4130	g4130			g11496												g15086, g14786, g12401, g1404	
OG0014915	g15283, g4555	g15283, g4555	g15283, g4555	g5144														g23243	
OG0014916	g5672, g4716, g26957	g4716, g5672	g5672, g26957, g4716																
OG0014917	g12484, g5142	g12484, g5142	g12484, g5142			g13059												g12583	
OG0014918	g5512	g5512	g5512	g29808, g15213, g15211, g25191														g10003	
OG0014919	g5671, g9593	g9593, g5671	g9593, g5671	g29253														g14939	
OG0014920	g6005			g14370		g13933				g18268	g18268						g18268	g18268	g18268
OG0014921	g6311	g6311	g6311							g7712	g7712						g7712	g7712	g7712
OG0014922	g6483, g23526	g6483, g23526	g6483, g23526			g13110												g24664	
OG0014923	g17500, g6590	g17500, g6590	g17500, g6590	g3747														g24007	
OG0014924	g6934, g6782, g6935	g6934, g6935	g6935, g6934	g27970															
OG0014925	g7586	g7586	g7586							g12102	g12102						g12102	g12102	g12102
OG0014926	g15425, g7647	g7647, g15425	g15425, g7647															g17554, g17997	
OG0014927	g9243	g9243	g9243							g9649	g9649						g9649	g9649	g9649
OG0014928	g9336	g9336	g9336	g30912, g9503, g21139, g21140		g4927													
OG0014929	g9676	g9676	g9676							g18776	g18776						g18776	g18776	g18776
OG0014930	g10466, g14922	g14922	g10466, g14922	g7797, g16321														g25270	
OG0014931	g10901	g10901	g10901							g9531	g9531						g9531	g9531	g9531
OG0014932	g11535, g23169	g23169, g11535	g23169, g11535															g12062, g8821	
OG0014933	g11673	g11673	g11673	g23192														g11813, g17850, g20670, g12296	
OG0014934	g11726	g11726	g11726							g5247	g5247						g5247	g5247	g5247
OG0014935	g12124	g12124	g12124							g8959	g8959						g8959	g8959	g8959
OG0014936	g12595	g12595	g12595							g17662	g17662						g17662	g17662	g17662
OG0014937	g13209, g13208	g13208, g13209	g13208, g13209															g8058, g12462	
OG0014938	g13473	g13473	g13473							g19306	g19306						g19306	g19306	g19306
OG0014939	g15404	g15404	g15404							g1587	g1587						g1587	g1587	g1587
OG0014940	g15729, g26942	g26942	g26942, g15729	g12012		g12565												g22747	
OG0014941	g15792			g1098, g19818, g30406, g9581, g8932	mf_7587	g587													
OG0014942	g17982, g16184	g16184, g17982	g17982, g16184	g29688														g15433	
OG0014943	g16608	g16608	g16608							g8291	g8291						g8291	g8291	g8291
OG0014944	g16739	g16739	g16739							g10941	g10941						g10941	g10941	g10941
OG0014945	g17572	g17572	g17572	g3982		g2426												g13414, g18278, g16844	
OG0014946	g18155	g18155	g18155							g12459	g12459						g12459	g12459	g12459
OG0014947	g18440, g24572	g24572, g18440	g24572, g18440	g16384														g23723	
OG0014948	g25165, g18675	g18675, g25165	g18675, g25165													g23448		g15699	
OG0014949	g19114	g19114	g19114	g26808, g3607		g10989												g12253, g8373	
OG0014950	g19843	g19843	g19843				g18445		g18445					g18445	g18445	g18445			
OG0014951	g20063	g20063	g20063						g16352			g16352	g16352			g16352		g20471	
OG0014952	g20439, g24302	g20439, g24302	g20439, g24302	g29875														g8739	
OG0014953	g20822	g20822	g20822	g6801		g13240												g14325, g24788, g10571	
OG0014954	g21093	g21093	g21093							g10839	g10839						g10839	g10839	g10839
OG0014955	g23313	g23313	g23313							g18444	g18444						g18444	g18444	g18444
OG0014956	g24902, g23588	g24902, g23588	g24902, g23588	g12932, g14774															
OG0014957	g25648, g24380	g24380, g25648	g25648, g24380	g22187														g21570	
OG0014958	g24848	g24848	g24848							g8941	g8941						g8941	g8941	g8941
OG0014959	g24917	g24917	g24917							g11719	g11719						g11719	g11719	g11719
OG0014960	g25565	g25565	g25565							g17903	g17903						g17903	g17903	g17903
OG0014961	g26741, g26591	g26591, g26741	g26741, g26591	g29678														g18705	
OG0014962	g26597	g26597	g26597							g8658	g8658						g8658	g8658	g8658
OG0014963	g27950	g27950	g27950				g18622		g18622				g18622		g18622	g18622			
OG0014964	g28047	g28047				g7091				g5312	g5312						g5312	g5312	g5312
OG0014965	g29978	g29978	g29978							g19364	g19364						g19364	g19364	g19364
OG0014966	g30096	g30096	g30096				g1640		g1640				g1640		g1640	g1640			
OG0014967		g4585, g21402				g13763				g12542	g12542						g12542	g12542	g12542
OG0014968		g8870		g17413, g1988						g14495	g14495						g14495	g14495	g14495
OG0014969		g11625					g17484	g17484	g17484			g17484		g17484	g17484	g17484			
OG0014970		g11917	g11917							g1288	g1288						g1288	g20417, g1288	g1288
OG0014971		g12794	g12794			g6591				g17938	g17938						g17938	g17938	g17938
OG0014972		g17143	g17143	g13671						g18865	g18865						g18865	g18865	g18865
OG0014973		g17263	g17263		mf_3641					g19401	g19401						g19401	g19401	g19401
OG0014974		g21219	g21219	g23652						g10351	g10351						g10351	g10351	g10351
OG0014975		g21381					g5745	g5745	g5745				g5745	g5745	g5745	g5745			
OG0014976		g21847	g21847	g1961						g1960	g1960						g1960	g1960	g1960
OG0014977		g23214					g10487		g10487			g10487	g10487	g10487	g10487	g10487			
OG0014978		g26670	g26670			g11197				g20343	g20343						g20343	g20343	g20343
OG0014979		g26038	g6227	g19187, g23298	mf_6117, mf_4733, mf_9893														g4993
OG0014980		g17246					g18437			g3808	g3808	g18437					g3808	g3808	g3808
OG0014981		g18820			mf_8600, mf_6613					g17908	g17908						g17908	g17908	g17908
OG0014982		g18981	g10426, g18981							g13995	g13995						g13995	g13995	g13995
OG0014983		g3872				g3775, g2416				g12817	g12817						g12817	g12817	g12817
OG0014984		g6999	g6999	g28582, g5820, g14958	mf_10426	g914												g23047	
OG0014985			g568	g12198		g7911				g17767	g17767						g17767	g17767	g17767
OG0014986			g13745	g23038, g19984						g19308	g19308						g19308	g19308	g19308
OG0014987			g17033				g19358	g19358				g19358	g19358	g19358	g19358	g19358			
OG0014988			g19844	g24892, g14654						g184	g184						g184	g184	g184
OG0014989			g20371				g4436		g4436			g4436	g4436	g4436	g4436	g4436			
OG0014990			g22564	g2399, g2398						g10910	g10910						g10910	g10910	g10910
OG0014991			g25020				g14212	g14212	g14212			g14212		g14212	g14212	g14212			
OG0014992			g2935	g15973		g9739				g1214	g1214						g1214	g1214	g1214
OG0014993			g18743	g10591						g18593	g18593	g15448		g15448			g18593	g18593	
OG0014994				g8328, g1209, g26915, g26914, g2049, g1837, g11795	mf_7512														
OG0014995				g5657, g24908, g1353, g5713, g12183	mf_2779	g2061												g23212	
OG0014996				g3725, g1387	mf_5575					g11760	g11760						g11760	g11760	g11760
OG0014997				g1566			g5114		g5114			g5114	g5114	g5114	g5114	g5114			
OG0014998				g29508, g25060, g6809, g6808, g6810, g5192, g7024, g1592															
OG0014999				g1835			g13931	g13931	g13931			g13931		g13931	g13931	g13931			
OG0015000				g5229, g1962		g1492				g14527	g14527						g14527	g14527	g14527
OG0015001				g2220	mf_2232	g3174				g18539	g18539						g18539	g18539	g18539
OG0015002				g5848, g2310, g9570	mf_6267, mf_13078, mf_9371, mf_4642	g10380													
OG0015003				g2468		g100, g101				g14935	g14935						g14935	g14935	g14935
OG0015004				g18883, g2805		g5704				g12665	g12665						g12665	g12665	g12665
OG0015005				g26589, g15680, g2963						g15137	g15137						g15137	g15137	g15137
OG0015006				g3353			g11147	g11147	g11147			g11147		g11147	g11147	g11147			
OG0015007				g18299, g10569, g3565, g24957, g21693	mf_5090	g9002, g1996													
OG0015008				g3944	mf_1469	g8317				g8262	g8262						g8262	g8262	g8262
OG0015009				g20128, g4793, g24466, g23328, g4794, g4070	mf_2720	g12619													
OG0015010				g4307	mf_8290	g12047				g4657	g4657						g4657	g4657	g4657
OG0015011				g4478, g21380		g3712				g7798	g7798						g7798	g7798	g7798
OG0015012				g7099, g4634	mf_4416					g9726	g9726						g9726	g9726	g9726
OG0015013				g5366	mf_11530, mf_1271					g4123	g4123						g4123	g4123	g4123
OG0015014				g5735, g15533	mf_14854					g246	g246						g246	g246	g246
OG0015015				g6472, g12061		g6387				g13041	g13041						g13041	g13041	g13041
OG0015016				g7122			g16690		g16690			g16690	g16690	g16690	g16690	g16690			
OG0015017				g8058		g11411				g3157	g3157						g3157	g3157, g9661	g3157
OG0015018				g8533			g4439		g4439			g4439	g4439	g4439	g4439	g4439			
OG0015019				g8704	mf_11266	g8954				g12289	g12289						g12289	g12289	g12289
OG0015020				g22957, g8838, g14883, g11879, g25439	mf_8963	g13938, g7204													
OG0015021				g10568		g8185				g11319	g11319				g3292		g11319	g11319	g11319
OG0015022				g10666	mf_11167	g9734				g2191	g2191						g2191	g2191	g2191
OG0015023				g10853	mf_5176	g3412				g5027	g5027						g5027	g5027	g5027
OG0015024				g11007, g31022	mf_14713, mf_2649, mf_13815	g13341, g12851, g6337													
OG0015025				g23207, g11350	mf_9538					g9159	g9159						g9159	g9159	g9159
OG0015026				g18002, g12382		g1218				g19063	g19063						g19063	g19063	g19063
OG0015027				g13066	mf_1699	g9439				g3882	g3882						g3882	g3882	g3882
OG0015028				g13764, g20164		g5039				g7916	g7916						g7916	g7916	g7916
OG0015029				g14015	mf_1749	g9059	g8667	g8667	g8667						g8667	g8667			
OG0015030				g14637, g24694	mf_13728		g5523		g5523				g5523		g5523	g5523			
OG0015031				g14802			g12351	g12351	g12351				g12351		g12351	g12351		g20560	
OG0015032				g25246, g15068		g8611				g15628	g15628						g15628	g15628	g15628
OG0015033				g16218	mf_11989	g10605				g7687	g7687						g7687	g7687	g7687
OG0015034				g16668	mf_13332		g4143		g4143			g4143		g4143	g4143	g4143			
