	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0024609					mf_13907, mf_2017, mf_12722, mf_7292, mf_8437														
OG0024610					mf_7250					g654	g654							g654	g654
OG0024611					mf_2073, mf_12980, mf_535, mf_1552, mf_14009														
OG0024612					mf_510				g17851			g17851	g17851			g17851			
OG0024613					mf_10325	g5133					g248							g21146, g248	
OG0024614					mf_5744					g15437	g15437							g15437	g15437
OG0024615					mf_3596					g8446	g8446						g8446		g8446
OG0024616					mf_9337					g16319	g16319						g16319	g16319	
OG0024617					mf_10359, mf_312, mf_8063, mf_14868, mf_11152														
OG0024618					mf_1830					g19360	g19360						g19360		g19360
OG0024619					mf_2379, mf_9304, mf_10381, mf_2614	g14256													
OG0024620					mf_13483					g9258	g9258						g9258		g9258
OG0024621					mf_7760					g1624	g1624						g1624		g1624
OG0024622					mf_9031, mf_678	g10268	g19118	g19118											
OG0024623					mf_2455, mf_11209, mf_9844, mf_12805, mf_7531														
OG0024624					mf_12313, mf_3169, mf_11646	g2642, g4148													
OG0024625					mf_11194					g5285	g5285						g5285		g5285
OG0024626					mf_9161, mf_13646, mf_9254, mf_9052, mf_1774														
OG0024627					mf_12581, mf_2964, mf_14647, mf_13983, mf_6792														
OG0024628					mf_5572			g9205				g9205	g9205		g9205				
OG0024629					mf_4157						g6333						g6333	g6333	g6333
OG0024630					mf_4277					g3695	g3695						g3695		g3695
OG0024631					mf_3705, mf_8154, mf_5434, mf_11823, mf_270														
OG0024632					mf_2645					g12933							g12933	g12933	g12933
OG0024633					mf_1983					g6326	g6326						g6326	g6326	
OG0024634						g809				g15017							g15017	g15017	g15017
OG0024635						g1026				g14071	g14071						g14071	g14071	
OG0024636						g1475					g6050						g6050	g6050	g6050
OG0024637						g1907				g540	g540						g540		g540
OG0024638						g1958					g16642						g16642	g16642	g16642
OG0024639						g2378				g12932							g12932	g12932	g12932
OG0024640						g3566					g17116						g17116	g17116	g17116
OG0024641						g3650				g3769							g3769	g3769	g3769
OG0024642						g4012					g15323						g15323	g22076, g15323	
OG0024643						g5667			g16779			g16779	g16779			g16779			
OG0024644						g5807, g14230									g17576	g17576, g11614			
OG0024645						g8902				g13033	g13033						g13033		g13033
OG0024646						g9048					g379						g379	g379	g379
OG0024647						g10434				g2574	g2574						g2574	g2574	
OG0024648						g10753				g3650	g3650						g3650		g3650
OG0024649						g12733				g6342	g6342						g6342		g6342
OG0024650						g12819			g16749				g16749	g16749		g16749			
OG0024651						g14099				g3616	g3616						g3616		g3616
OG0024652						g14325				g6981	g6981						g6981		g6981
OG0024653						g457				g13612							g13612	g13612	g13612
OG0024654						g2127				g1285	g1285						g1285	g1285	
OG0024655						g3005												g20107, g25685, g10387, g1109	
OG0024656							g192	g192				g192			g192	g192			
OG0024657							g249	g249				g249	g249	g249					
OG0024658							g1645		g1645				g1645		g1645			g23711	
OG0024659							g1647		g1647				g1647		g1647	g1647			
OG0024660							g1727	g1727					g1727	g1727	g1727				
OG0024661							g1868		g1868				g1868		g1868	g1868			
OG0024662							g2340	g2340	g2340				g2340		g2340				
OG0024663							g2578		g2578			g2578			g2578	g2578			
OG0024664							g3456		g3456				g3456		g3456	g3456			
OG0024665							g3733	g3733	g3733				g3733		g3733				
OG0024666							g3767	g3767	g3767			g3767	g3767						
OG0024667							g3815	g3815	g3815						g3815	g3815			
OG0024668							g4104	g4104	g4104				g4104		g4104				
OG0024669							g4241		g4241				g4241		g4241	g4241			
OG0024670							g4909		g4909					g4909	g4909	g4909			
OG0024671							g4975	g4975	g4975			g4975					g16411		
OG0024672							g5407	g5407	g5407				g5407			g5407			
OG0024673							g5623		g5623					g5623	g5623	g5623			
OG0024674							g5864		g5864				g5864		g5864	g5864			
OG0024675							g6019	g6019				g6019		g6019		g6019			
OG0024676							g6074	g6074						g6700	g6074	g6074			
OG0024677							g7103	g7103					g7103	g7103	g7103				
OG0024678							g7164		g7164			g7164			g7164	g7164			
OG0024679							g7312	g7312	g7312						g7312	g7312			
OG0024680							g7918		g7918				g7918		g7918	g7918			
OG0024681							g8251		g8251				g8251		g8251	g8251			
OG0024682							g8631	g8631	g8631				g8631		g8631				
OG0024683							g8670	g8670	g8670						g8670	g8670			
OG0024684							g8833		g8833				g8833		g8833	g8833			
OG0024685							g8899	g8899	g8899			g8899		g8899					
OG0024686							g9289		g9289					g9289	g9289	g9289			
OG0024687							g9411	g9411	g9411			g9411		g9411					
OG0024688							g9633	g9633	g9633						g9633	g9633			
OG0024689							g9784	g9784	g9784					g9784	g9784				
OG0024690							g9786	g9786					g9786	g9786	g9786				
OG0024691							g10211	g10211					g10211		g10211	g10211			
OG0024692							g10491	g10491				g10491		g10491		g10491			
OG0024693							g10657		g10657				g10657		g10657	g10657			
OG0024694							g11013	g20630				g11013	g20630	g11013					
OG0024695							g11378	g11378	g11378				g11378			g11378			
OG0024696							g11451	g11451	g11451						g11451	g11451			
OG0024697							g11619	g11619	g11619			g11619	g11619						
OG0024698							g11735		g11735			g11735	g11735		g11735				
OG0024699							g12225		g12225				g12225		g12225	g12225			
OG0024700							g12430		g12430				g12430		g12430	g12430			
OG0024701							g12604	g12604						g12604	g12604	g12604			
OG0024702							g12698		g12698				g12698		g12698	g12698			
OG0024703							g12744	g12744	g12744				g12744		g12744				
OG0024704							g12819	g12819	g12819			g12819		g12819					
OG0024705							g13476	g13476					g13476		g13476	g13476			
OG0024706							g14217	g14217	g14217						g14217	g14217			
OG0024707							g14399		g14399				g14399		g14399	g14399			
OG0024708							g14784					g14784		g14784	g14784	g14784			
OG0024709							g15531	g15531	g15531						g15531	g15531			
OG0024710							g15541	g15541	g15541				g15541			g15541			
OG0024711							g15806		g15806				g15806		g15806	g15806			
OG0024712							g16191					g16191	g16191	g16191		g16191			
OG0024713							g16222	g16222	g16222						g16222	g16222			
OG0024714							g16491		g16491				g16491	g16491		g16491			
OG0024715							g16940		g16940				g16940		g16940	g16940			
OG0024716							g16941		g16941			g16941		g16941		g16941			
OG0024717							g17184	g17184	g17184						g17184	g17184			
OG0024718							g17224		g17224				g17224		g17224	g17224			
OG0024719							g17534		g17534			g17534		g17534		g17534			
OG0024720							g17927		g17927				g17927		g17927	g17927			
OG0024721							g17952	g17952					g17952		g17952	g17952			
OG0024722							g17987	g17987	g17987						g17987	g17987			
OG0024723							g18223		g18223					g18223	g18223	g18223			
OG0024724							g18245		g18245				g18245		g18245	g18245			
OG0024725							g18656		g18656				g18656		g18656	g18656			
OG0024726							g19226		g19226				g19226		g19226	g19226			
OG0024727							g19235	g19235	g19235				g19235		g19235				
OG0024728							g19318		g19318				g19318		g19318	g19318			
OG0024729							g19654	g19654				g19654	g19654			g19654			
OG0024730							g19704					g19704		g19704	g19704	g19704			
OG0024731							g19788	g19788				g19788		g19788		g19788			
OG0024732							g19933		g19933				g19933		g19933	g19933			
OG0024733							g19953	g19953				g19953			g19953	g19953			
OG0024734							g20032	g20032	g20032					g20032		g20032			
OG0024735							g20066					g20066	g20066		g20066	g20066			
OG0024736							g20069		g20069				g20069		g20069	g20069			
OG0024737							g20294		g20294				g20294		g20294	g20294			
OG0024738							g20476	g20476					g20476		g20476	g20476			
OG0024739							g20605	g20605				g20605	g20605	g20605					
OG0024740							g20790		g20790			g20790	g20790			g20790			
OG0024741							g20910		g20910				g20910		g20910	g20910			
OG0024742							g21124		g21124				g21124		g21124	g21124			
OG0024743							g21353	g21353					g21353	g21353	g21353				
OG0024744							g21570	g21570	g21570					g21570				g12769	
OG0024745							g21745		g21745				g21745		g21745	g21745			
OG0024746							g21794	g21794				g21794		g21794		g21794			
OG0024747							g22070		g22070				g22070		g22070	g22070			
OG0024748							g22130	g22130, g3328	g22130				g22130						
OG0024749							g22285	g22285				g22285		g22285		g22285			
OG0024750							g22625					g22625	g22625	g22625	g22625				
OG0024751							g22931	g22931	g22931			g22931		g22931					
OG0024752							g23679	g23679	g23679						g23679	g23679			
OG0024753							g23710	g23710				g23710	g23710	g23710					
OG0024754							g10377		g10377			g10377	g10377		g10377				
OG0024755							g10474		g10474			g10474	g10474		g10474				
OG0024756							g5181	g5181	g5181					g5181		g5181			
OG0024757							g5883	g5883				g5883		g5883	g5883				
OG0024758							g6203	g6203	g6203			g6203				g6203			
OG0024759							g7896		g7896			g7896		g7896		g7896			
OG0024760							g9142		g9142				g9142	g9142	g9142				
OG0024761							g9552		g9552				g9552		g9552	g9552			
OG0024762							g19783	g19783				g19783	g19783			g19783			
OG0024763							g22369	g22369	g22369			g22369			g22369				
OG0024764							g22729					g22729		g22729	g22729	g22729			
OG0024765							g1882	g1882	g1882						g1882	g1882			
OG0024766							g2838	g2838					g2838		g2838	g2838			
OG0024767							g3667		g3667				g3667	g3667		g3667			
OG0024768							g3870	g3870	g3870			g3870		g3870					
OG0024769							g6308					g6308	g6308		g6308	g6308			
OG0024770							g6819		g6819				g6819		g6819	g6819			
OG0024771							g7210		g7210				g7210		g7210	g7210			
OG0024772							g9281	g9281				g9281		g9281		g9281			
OG0024773							g11191		g11191			g11191	g11191		g11191				
OG0024774							g11706	g11706	g11706			g11706		g11706					
OG0024775							g12232	g12232	g12232						g12232	g12232			
OG0024776							g12806	g12806	g12806			g12806	g12806						
OG0024777							g13868		g13868				g13868		g13868	g13868			
OG0024778							g13913	g13913				g13913		g13913		g13913			
OG0024779							g14050		g14050				g14050		g14050	g14050			
OG0024780							g14844	g14844	g14844						g14844	g14844			
OG0024781							g15530	g15530	g15530						g15530	g15530			
OG0024782							g16233		g16233				g16233		g16233	g16233			
OG0024783							g16236	g16236	g16236			g16236		g16236					
OG0024784							g17160						g17160	g17160		g17160		g19247	
OG0024785							g17873		g17873			g17873	g17873	g17873					
OG0024786							g18028	g18028	g18028			g18028		g18028					
OG0024787							g18131		g18131				g18131		g18131	g18131			
OG0024788							g18412	g18412	g18412				g18412			g18412			
OG0024789							g19030	g19030				g19030	g19030		g19030				
OG0024790							g19046		g19046			g19046		g19046		g19046			
OG0024791							g19215		g19215				g19215		g19215	g19215			
OG0024792							g19237		g19237				g19237		g19237	g19237			
OG0024793							g19278	g19278	g19278					g19278		g19278			
OG0024794							g20079		g20079				g20079		g20079	g20079			
OG0024795							g20115	g20115						g20115	g20115	g20115			
OG0024796							g20480	g20480	g20480						g20480	g20480			
OG0024797							g21184		g21184			g21184		g21184		g21184			
OG0024798							g23136					g23136			g23136	g23136		g9680	
OG0024799							g23203					g23203	g23203	g23203		g23203			
OG0024800								g156		g15921						g156	g15921		g15921
OG0024801								g983	g983			g983	g983		g983				
OG0024802								g1306	g1306			g1306			g1306	g1306			
OG0024803								g1528				g1528	g1528	g1528		g1528			
OG0024804								g1902	g1902				g1902	g1902		g1902			
OG0024805								g2649	g2649				g2649	g2649		g2649			
OG0024806								g3637	g3637			g3637	g3637		g3637				
OG0024807								g5550	g5550				g5550	g5550		g5550			
OG0024808								g6237	g6237			g6237			g6237	g6237			
OG0024809								g8240	g8240			g8240		g8240	g8240				
OG0024810								g10807	g10807			g10807			g10807	g10807			
OG0024811								g12724				g12724	g12724	g12724		g12724			
OG0024812								g13078				g13078		g13078		g13078		g23535	
OG0024813								g13731	g13731				g13731		g13731	g13731			
OG0024814								g15597	g15597				g15597	g15597		g15597			
OG0024815								g16359	g16359				g16359	g16359	g16359				
OG0024816								g18004				g18004	g18004	g18004		g18004			
OG0024817								g18437	g18437					g18437	g18437	g18437			
OG0024818								g18492	g18492			g18492		g18492	g18492				
OG0024819								g20691	g20691			g20691			g20691	g20691			
OG0024820								g21194	g21194				g21194		g21194	g21194			
OG0024821								g21887	g21887			g21887			g21887	g21887			
OG0024822								g22947	g22947				g22947	g22947	g22947				
OG0024823								g23375				g23375	g23375	g23375		g23375			
OG0024824								g7353				g7353	g7353	g7353	g7353				
OG0024825								g15613	g15613			g15613			g15613	g15613			
OG0024826								g16235	g16235			g16235		g16235		g16235			
OG0024827								g17668				g17668	g17668		g17668	g17668			
OG0024828								g23755	g23755				g23755		g23755	g23755			
OG0024829									g3934				g3934	g3934	g3934	g3934			
OG0024830									g7669			g7669	g7669	g7669	g7669				
OG0024831									g18460				g18460	g18460	g18460	g18460			
OG0024832									g19952			g19952	g19952	g19952	g19952				
OG0024833									g22004				g22004	g22004	g22004	g22004			
OG0024834									g6512			g6512	g6512	g6512	g6512				
OG0024835									g16352			g16352	g16352			g16352		g20471	
OG0024836									g17379			g17379	g17379	g17379	g17379				
OG0024837									g18461			g18461		g18461	g18461	g18461			
OG0024838									g21151			g21151		g21151	g21151	g21151			
OG0024839										g8	g8						g8	g8	g8
OG0024840										g22	g22						g22	g22	g22
OG0024841										g30	g30						g30	g30	g30
OG0024842										g52	g52						g52	g52	g52
OG0024843										g63	g63						g63	g63	g63
OG0024844										g66	g66						g66	g66	g66
OG0024845										g67	g67						g67	g67	g67
OG0024846										g71	g71						g71	g71	g71
OG0024847										g72	g72						g72	g72	g72
OG0024848										g74	g74						g74	g74	g74
OG0024849										g90	g90						g90	g90	g90
OG0024850										g97	g97						g97	g97	g97
OG0024851										g106	g106						g106	g106	g106
OG0024852										g117	g117						g117	g117	g117
OG0024853										g118	g118						g118	g118	g118
OG0024854										g119	g119						g119	g119	g119
OG0024855										g121	g121						g121	g121	g121
OG0024856										g130	g130						g130	g130	g130
OG0024857										g136	g136						g136	g136	g136
OG0024858										g184	g184						g184	g184	g184
OG0024859										g186	g186						g186	g186	g186
OG0024860										g201	g201						g201	g201	g201
OG0024861										g204	g204						g204	g204	g204
OG0024862										g217	g217						g217	g217	g217
OG0024863										g225	g225						g225	g225	g225
OG0024864										g233	g233						g233	g233	g233
OG0024865										g234	g234						g234	g234	g234
OG0024866										g241	g241						g241	g241	g241
OG0024867										g246	g246						g246	g246	g246
