	MareHarA_ref.aa.fasta	MareL28.aa.fasta	MareL32.aa.fasta	MentL30_ref.aa.fasta	MfloJB5_ref.aa.fasta	MfloSJF1_ref.aa.fasta	Minc557R.aa.fasta	MincA14.aa.fasta	MincHarC.aa.fasta	MincL15.aa.fasta	MincL17.aa.fasta	MincL19.aa.fasta	MincL27.aa.fasta	MincL9.aa.fasta	MincVW6.aa.fasta	MincW1_ref.aa.fasta	MjavL57.aa.fasta	MjavVW4_ref.aa.fasta	MjavVW5.aa.fasta
OG0011587					mf_12563	g11854	g8765	g8765	g8765			g8765	g8765	g8765	g8765	g8765		g22111	
OG0011588					mf_6248, mf_11156	g31	g15925	g15925	g15925			g15925	g15925	g15925	g15925	g15925			
OG0011589					mf_8571	g14200, g14199	g21664	g21664	g21664			g21664	g21664	g21664	g21664	g21664			
OG0011590					mf_9414	g14197	g17233	g17233	g17233			g17233	g17233	g17233	g17233	g17233		g19524	
OG0011591					mf_6016					g19608, g4748	g4748, g19608						g4748, g19608	g4748, g19608	g19608, g4748
OG0011592					mf_11459		g19055	g19055	g19055			g19055	g19055	g19055	g19055	g19055		g20988, g25281	
OG0011593					mf_9706, mf_7126, mf_5398		g9443	g9443	g9443			g9443	g9443	g9443	g9443	g9443			
OG0011594					mf_12662	g1210	g17527	g17527	g17527			g17527	g17527	g17527	g17527	g17527		g21696	
OG0011595					mf_3382					g2471, g4676	g4676, g2471						g2471, g4676	g2471, g4676	g2471, g4676
OG0011596					mf_448					g14898, g14896	g14896, g14898						g14896, g14898	g14898, g14896	g14898, g14896
OG0011597					mf_6068	g4158	g20202	g20202	g20202			g20202	g20202	g20202	g20202	g20202		g23652	
OG0011598					mf_2635					g16946, g7919	g7919, g16946						g7919, g16946	g7919, g16946	g16946, g7919
OG0011599					mf_9731	g6273	g22870	g22870	g22870			g22870	g22870	g22870	g22870	g22870		g23331	
OG0011600					mf_12918	g6798	g22896	g22896	g22896			g22896	g22896	g22896	g22896	g22896		g24465	
OG0011601					mf_8657	g7518	g14020	g14020, g20416	g14020			g14020	g14020	g14020	g14020	g14020			
OG0011602					mf_14632					g1523, g1536	g1536, g1523						g1536, g1523	g1536, g1523	g1536, g1523
OG0011603					mf_14691					g134, g4413	g134, g4413						g134, g4413	g134, g4413	g134, g4413
OG0011604					mf_5633	g7959, g11110	g1017	g1017	g1017			g1017	g1017	g1017	g1017	g1017			
OG0011605					mf_11669	g2549	g21646	g21646	g21646			g21646	g21646	g21646	g21646	g21646		g5066	
OG0011606						g780				g20261, g4363	g4363, g20261						g4363, g20261	g4363, g20261	g20261, g4363
OG0011607						g5197	g1652	g1652	g1652			g1652, g12903	g1652	g1652, g12903	g1652	g1652			
OG0011608						g8353	g21576	g21576	g21576			g21576	g21576	g21576	g21576	g21576		g24105, g25129	
OG0011609						g8574	g11807	g11807	g11807	g3541		g11807	g11807	g11807	g11807	g11807		g25505	
OG0011610						g645, g552, g13546	g4651	g4651	g4651			g4651	g4651	g4651	g4651	g4651			
OG0011611						g5812, g2303	g18994	g18994	g18994			g18994	g18994	g18994	g18994	g18994		g25073	
OG0011612						g5846	g23378	g23378	g23378			g23378	g23378	g23378	g23378	g23378		g14556, g14555	
OG0011613							g9845	g9846	g9845			g9846, g9845	g9846	g9846	g9845, g9846	g9845, g9846			
OG0011614							g19668	g19668	g19668	g28	g28		g19668		g19668	g19668	g28	g28	g28
OG0011615							g14076	g14076	g14076			g14076	g14076	g14076	g14076	g14076		g11325, g1325, g24604	
OG0011616							g16691	g16691	g16691			g16691	g16691	g16691	g16691	g23932, g16691		g17494, g17495	
OG0011617										g17103, g4919	g17103, g4919						g17103, g4919	g4919, g17103, g12912	g4919, g17103
OG0011618	g251, g252	g252, g251	g252, g251	g26874	mf_8379	g8186, g4474													
OG0011619	g542	g542		g12432, g30194, g24747						g10578	g10578						g10578	g10578	g10578
OG0011620	g1001, g14735	g1001, g14735	g1001, g14735	g25577, g9484	mf_557, mf_4308														
OG0011621	g1111, g21705	g1111	g21705, g1111							g13516	g13516						g13516	g13516	g13516
OG0011622	g1181	g1181	g1181		mf_4993	g11721				g5941	g5941						g5941	g5941	g5941
OG0011623	g1448	g1448	g1448		mf_3431					g9260	g9260						g9260	g20905, g9260	g9260
OG0011624	g1909	g1909	g1909			g9955, g5375				g5188	g5188						g5188	g5188	g5188
OG0011625	g2016	g2016	g2016	g24383		g13093				g7635	g7635						g7635	g7635	g7635
OG0011626	g2057	g2057					g23304	g23304	g23304			g23304	g23304	g23304	g23304	g23304			
OG0011627	g5210, g2071	g5210, g2071	g5210, g2071	g21263, g38	mf_10277													g22894	
OG0011628	g2230			g12494			g21501	g21501	g21501			g21501	g21501	g21501	g21501	g21501			
OG0011629	g6020, g2436, g10823	g10823, g2436	g2436, g10823	g9292, g22567		g2139													
OG0011630	g2553	g2553	g2553			g3302				g10161	g10161						g10161	g20860, g10161	g10161
OG0011631	g2699, g22099, g3732	g3732, g2699	g22099, g2699, g3732		mf_12961, mf_4444														
OG0011632	g2833		g2833				g20136	g20136	g20136			g20136	g20136	g20136	g20136	g20136			
OG0011633	g2873, g14120	g2873	g2873	g22695						g1426	g1426						g1426	g1426	g1426
OG0011634	g3289, g10710, g9231	g9231		g11860						g7823	g7823						g7823	g7823	g7823
OG0011635	g3749, g17536	g3749, g17536	g17536	g16096, g17682	mf_13228	g9876												g21064	
OG0011636	g4038				mf_871		g24511	g24511	g24511			g24511	g24511	g24511	g24511	g24511			
OG0011637	g4039		g4039				g24512	g24512	g24512			g24512	g24512	g24512	g24512	g24512			
OG0011638	g4052	g4052	g4052	g13136		g13225				g12647	g12647						g12647	g12647	g12647
OG0011639	g4332	g4332	g4332	g3539, g12634						g834							g834	g25357, g834	g834
OG0011640	g16748, g6406, g4772	g6406, g4772, g16748	g16748, g4772, g6406	g2035															
OG0011641	g5157	g5157	g5157	g19498		g2119				g4903	g4903						g4903	g4903	g4903
OG0011642	g5814	g5814					g6415	g6415	g6415			g6415	g6415	g6415	g6415	g6415			
OG0011643	g6263	g6263	g6263		mf_4193					g18289	g18289						g18289	g18289, g24349	g18289
OG0011644	g7396, g6419	g6419, g7396	g6419, g7396	g22544, g22545	mf_9765	g7673													
OG0011645	g6528, g20382, g28832	g6528, g28832	g28832, g6528			g6524												g25156, g25155	
OG0011646	g18172, g8988, g6618	g18172, g6618	g18172, g6618	g16543		g6080												g21091	
OG0011647	g7045	g7045	g7045	g29528		g838				g6698	g6698						g6698	g6698	g6698
OG0011648	g7107		g7107				g12435	g12435	g12435			g12435	g12435	g12435	g12435	g12435			
OG0011649	g7471	g7471	g7471	g17416, g9033, g17415	mf_13696	g8891, g4604												g22332	
OG0011650	g7605	g7605	g7605	g19219	mf_7002					g6298	g6298						g6298	g6298	g6298
OG0011651	g7653	g7653	g7653		mf_6176, mf_10233					g11009	g11009						g11009	g11009	g11009
OG0011652	g7959	g7959	g7959				g20259	g20259	g20259			g20259		g20259	g20259	g20259			
OG0011653	g23923, g8111	g23923	g23923			g7380				g14074	g14074						g14074	g14074	g14074
OG0011654	g8207	g8207	g8207	g10976, g56						g75	g75						g75	g75	g75
OG0011655	g8696					g6896	g23825	g23825	g23825			g23825	g23825	g23825	g23825	g23825			
OG0011656	g8947	g8947	g8947	g5716		g13529				g2589	g2589						g2589	g2589	g2589
OG0011657	g9012, g22635, g11653	g22635, g11653, g9012	g11653, g9012	g25328, g21838															
OG0011658	g9275		g9275				g10772	g10772	g10772			g10772	g10772	g10772	g10772	g10772			
OG0011659	g9324, g11026, g24465	g24465, g11026, g9324	g24465, g9324, g11026	g11338															
OG0011660	g19948, g9465	g9465, g19948	g19948		mf_13145, mf_5243, mf_2578, mf_9485	g6887													
OG0011661	g9541	g9541	g9541		mf_11974	g4842				g10500	g10500						g10500	g10500	g10500
OG0011662	g20954, g9664	g20954	g9664, g20954							g17806	g17806						g17806	g17806	g17806
OG0011663	g9675	g9675	g9675	g13341, g11450						g18777	g18777						g18777	g18777	g18777
OG0011664	g9912	g9912	g9912	g21747, g21940						g20030	g20030						g20030	g20030	g20030
OG0011665	g9933	g9933	g9933	g23514	mf_8203					g18314	g18314						g18314	g18314	g18314
OG0011666	g11097	g11097	g11097	g20349, g4149						g7521	g7521						g7521	g7521	g7521
OG0011667	g11198					g4904	g11073	g11073	g11073			g11073	g11073	g11073	g11073	g11073			
OG0011668	g11325	g11325	g11325		mf_14756	g14374				g7106	g7106						g7106	g7106	g7106
OG0011669	g11368	g11368					g16964	g16964	g16964			g16964	g16964	g16964	g16964	g16964			
OG0011670	g12219	g12219	g12219	g3012						g12130	g12130, g6038						g12130	g12130	g12130
OG0011671	g12262	g12262	g12262				g9744	g9744	g9744			g9744		g9744	g9744	g9744			
OG0011672	g12287	g12287	g12287	g9514		g1396				g11824	g11824						g11824	g11824	g11824
OG0011673	g12293	g12293	g12293	g2469		g11382				g10201	g10201						g10201	g10201	g10201
OG0011674	g12319	g12319	g12319		mf_11790	g5921				g20295	g20295						g20295	g20295	g20295
OG0011675	g12381	g12381	g12381	g2036			g20679	g20679	g20679				g20679		g20679	g20679			
OG0011676	g12489	g12489	g12489	g5645	mf_3179					g2595	g2595						g2595	g2595	g2595
OG0011677	g12853	g12853	g12853	g11701		g5772				g752	g752						g752	g752	g752
OG0011678	g12863, g14361	g12863, g14361	g14361							g16866	g16866						g16866	g16866	g16866
OG0011679	g13015	g13015					g11499	g11499	g11499			g11499	g11499	g11499	g11499	g11499			
OG0011680	g13106	g13106		g28263, g1966	mf_7142					g6384	g6384						g6384	g6384	g6384
OG0011681	g13296	g13296	g13296	g6040						g19068	g19068						g19068	g20403, g19068	g19068
OG0011682	g13415	g13415					g20887	g20887	g20887			g20887	g20887	g20887	g20887	g20887			
OG0011683	g13640	g13640	g13640	g18916, g5614						g13568	g13568						g13568	g13568	g13568
OG0011684	g13832	g13832	g13832	g24387	mf_11768					g5477	g5477						g5477	g5477	g5477
OG0011685	g14082, g24855	g14082, g24855	g24855, g14082	g27153, g23293		g5118												g23441	
OG0011686	g14658	g14658	g14658	g27052, g25810, g24050, g10342, g17188, g16727		g6800													
OG0011687	g15603	g15603	g15603							g14633	g14633					g20237	g14633	g14633, g21167	g14633
OG0011688	g15716, g16568	g15716	g15716			g1878				g16284	g16284						g16284	g16284	g16284
OG0011689	g16204	g16204	g16204	g3661	mf_8677					g8978	g8978						g8978	g8978	g8978
OG0011690	g16245	g16245	g16245	g11517						g723	g723						g723	g723, g22102	g723
OG0011691	g17067	g17067	g17067				g20368	g20368	g20368			g20368		g20368	g20368	g20368			
OG0011692	g17077, g17478	g17077, g17478	g17077, g17478	g9240, g24846	mf_1047	g7602													
OG0011693	g17175	g17175	g17175	g16785	mf_13148					g18353	g18353						g18353	g18353	g18353
OG0011694	g17370	g17370	g17370		mf_4300, mf_9429					g6076	g6076						g6076	g6076	g6076
OG0011695	g17611	g17611, g18789	g18789, g17611							g10800	g10800						g10800	g10800	g10800
OG0011696	g17623			g22992			g21273	g21273	g21273			g21273	g21273	g21273	g21273	g21273			
OG0011697	g17625, g17626	g17625, g17626	g17625, g17626		mf_13098, mf_9084, mf_6309, mf_12617														
OG0011698	g17888	g17888	g17888				g4223	g4223	g4223			g4223	g4223	g4223		g4223			
OG0011699	g17937	g17937	g17937	g14330, g14680						g2628	g2628						g2628	g2628	g2628
OG0011700	g18015	g18015	g18015	g17792	mf_6066					g8466	g8466						g8466	g8466	g8466
OG0011701	g18264, g18265	g18264	g18264, g18265							g5140	g5140						g5140	g5140	g5140
OG0011702	g18618, g23250	g23250, g18618	g18618, g23250	g28583, g14193		g8673												g7537	
OG0011703	g21347, g18621	g21347, g18621	g21347, g18621	g18310, g8792	mf_10017													g22298	
OG0011704	g18698	g18698	g18698	g26967	mf_6523					g5012	g5012						g5012	g5012	g5012
OG0011705	g18761, g19395	g18761, g19395	g19395, g18761	g25031		g12180, g121												g24633	
OG0011706	g19085	g19085	g19085	g20332		g8787				g19300	g19300						g19300	g19300	g19300
OG0011707	g24154, g19148	g24154, g19148	g24154							g16103	g16103						g16103	g16103	g16103
OG0011708	g19276	g19276					g9314	g9314	g9314			g9314	g9314	g9314	g9314	g9314			
OG0011709	g19617	g19617	g19617		mf_10209	g3452				g2898	g2898						g2898	g2898	g2898
OG0011710	g19829	g19829	g19829	g19642		g310				g19952	g19952						g19952	g19952	g19952
OG0011711	g19892	g19892	g19892	g17984, g17659						g14581	g14581						g14581	g14581	g14581
OG0011712	g19909	g19909	g19909	g27766		g9581				g10731	g10731						g10731	g10731	g10731
OG0011713	g20663, g19998	g19998	g20663, g19998							g7760	g7760						g7760	g7760	g7760
OG0011714	g20076	g20076	g20076	g19220		g12011				g7918	g7918						g7918	g7918	g7918
OG0011715	g20270	g20270	g20270	g15772		g4449				g10992	g10992						g10992	g10992	g10992
OG0011716	g20332	g20332	g16891, g20332		mf_1474					g2901	g2901						g2901	g2901	g2901
OG0011717	g20483	g20483	g20483				g13858	g13858	g13858			g13858		g13858	g13858	g13858			
OG0011718	g26563, g21270	g21270	g21270, g26563							g18031	g18031						g18031	g18031	g18031
OG0011719	g21277	g21277	g21277	g11119	mf_14110					g20254	g20254						g20254	g20254	g20254
OG0011720	g21313	g21313	g21313		mf_14561, mf_2756					g5544	g5544						g5544	g5544	g5544
OG0011721	g21368	g21368	g21368	g21546						g19311	g19311	g18381					g19311	g19311	g19311
OG0011722	g21390	g21390	g21390	g19519		g5992				g3159	g3159						g3159	g3159	g3159
OG0011723	g21610	g21610	g21610	g15358, g9267						g11017	g11017						g11017	g11017	g11017
OG0011724	g21840	g21840	g21840	g28899		g9838				g12058	g12058						g12058	g12058	g12058
OG0011725	g22032			g4511, g21390			g14123		g14123			g14123	g14123	g14123	g14123	g14123			
OG0011726	g22092		g22092				g8043	g8043	g8043			g8043	g8043	g8043	g8043	g8043			
OG0011727	g22538	g22538					g690	g690	g690			g690	g690	g690	g690	g690			
OG0011728	g22810	g22810	g22810		mf_14172					g18631	g18631						g18631	g18631, g23337	g18631
OG0011729	g23003	g23003, g16155	g23003	g23893						g11099	g11099						g11099	g11099	g11099
OG0011730	g23201	g23201	g23201	g30827	mf_7836					g8319	g8319						g8319	g8319	g8319
OG0011731	g23254	g23254	g23254		mf_8879, mf_13887					g16087	g16087						g16087	g16087	g16087
OG0011732	g23292			g8298			g17628	g17628	g17628			g17628	g17628	g17628	g17628	g17628			
OG0011733	g23470	g23470	g23470		mf_6381, mf_3491, mf_7569, mf_676, mf_6616, mf_14830, mf_14178														
OG0011734	g23555					g7127	g16338	g16338	g16338			g16338	g16338	g16338	g16338	g16338			
OG0011735	g24693	g24693	g24693		mf_1265	g7655				g18750	g18750						g18750	g18750	g18750
OG0011736	g25251	g25251					g16496	g16496	g16496			g16496	g16496	g16496	g16496	g16496			
OG0011737	g25276	g25276	g25276	g10513	mf_8124					g7343	g7343						g7343	g7343	g7343
OG0011738	g25540	g25540	g25540		mf_7550, mf_1692					g9566	g9566						g9566	g9566	g9566
OG0011739	g25662	g25662	g25662	g24126		g7242				g4486	g4486						g4486	g4486	g4486
OG0011740	g25919	g25919	g25919	g618, g26564						g13323	g13323						g13323	g13323	g13323
OG0011741	g25946	g25946	g25946	g25282						g17625	g17625						g17625	g22510, g17625	g17625
OG0011742	g26013	g26013	g26013	g9567	mf_8858					g10944	g10944						g10944	g10944	g10944
OG0011743	g26414	g26414					g23719	g23719	g23719			g23719	g23719	g23719	g23719	g23719			
OG0011744	g26481					g5995	g18459	g18459	g18459			g18459	g18459	g18459	g18459	g18459			
OG0011745	g26493	g26493	g26493							g19878	g19878						g19878	g21139, g19878, g23190	g19878
OG0011746	g26641	g26641	g26641	g9186, g9179						g1832	g1832						g1832	g1832	g1832
OG0011747	g27209			g754	mf_6172		g14972	g14972	g14972			g14972		g14972	g14972	g14972			
OG0011748	g27317	g27317	g27317	g497, g7929						g15140	g15140						g15140	g15140	g15140
OG0011749	g27318	g27318	g27318	g1423, g9269						g16236	g16236						g16236	g16236	g16236
OG0011750	g27600	g27600	g27600	g1703, g5500						g18436	g18436						g18436	g18436	g18436
OG0011751	g27777	g27777	g27777	g28890	mf_7908					g16214	g16214						g16214	g16214	g16214
OG0011752	g27972	g27972	g27972	g10291						g11941	g11941						g11941	g11941, g23352	g11941
OG0011753	g27978	g27978	g27978					g21715	g21715			g21715		g21715	g21715	g21715		g23533	
OG0011754	g28081	g28081	g28081	g17936	mf_12473					g1503	g1503						g1503	g1503	g1503
OG0011755	g28184	g28184	g28184	g9392, g17438						g19553	g19553						g19553	g19553	g19553
OG0011756	g28314				mf_9348		g23314	g23314	g23314			g23314	g23314	g23314	g23314	g23314			
OG0011757	g28498	g28498	g28498	g25992						g20172	g20172, g13954						g20172	g20172	g20172
OG0011758	g28911	g28911	g28911	g401		g6358				g13208	g13208						g13208	g13208	g13208
OG0011759	g28985	g28985	g28985	g28939		g3168				g13592	g13592						g13592	g13592	g13592
OG0011760	g29009	g29009	g29009	g9321, g1739						g4499	g4499						g4499	g4499	g4499
OG0011761	g29210						g7410	g7410	g7410			g7410	g7410	g7410	g7410	g7410		g24487	
OG0011762	g29265	g29265	g29265			g9357		g10953		g16689	g16689						g16689	g16689	g16689
OG0011763	g29669	g29669					g2546	g2546	g2546			g2546	g2546	g2546	g2546	g2546			
OG0011764	g29891	g29891	g29891	g20588, g22747						g6859	g6859						g6859	g6859	g6859
OG0011765	g30195	g30195	g30195	g7487	mf_11125					g11258	g11258						g11258	g11258	g11258
OG0011766	g405	g405					g16826	g16826	g16826			g16826	g16826	g16826	g16826	g16826			
OG0011767	g873, g19283	g19283, g873	g19283, g873, g6432	g27286			g17250									g17250			
OG0011768	g5730, g2889	g2889, g5730	g5730, g2889	g28960		g3458										g24120, g24530			
OG0011769	g7525, g2977, g13788	g7525, g2977	g7525, g13788, g2977															g2197, g12962	
OG0011770	g3300	g3300	g3300	g30905	mf_9861					g850	g850						g850	g850	g850
OG0011771	g4141	g4141	g4141				g16733	g16733	g16733			g16733		g16733	g16733	g16733			
OG0011772	g5334, g22256	g22256, g5334	g5334, g22256	g30994, g17876, g3820												g24656			
OG0011773	g5713	g5713	g5713		mf_1545, mf_10730					g3174	g3174						g3174	g3174	g3174
OG0011774	g6432	g6432					g1348	g1348	g1348			g1348	g1348	g1348	g1348	g1348			
OG0011775	g7419	g7419	g7419	g16249	mf_6544					g3559	g3559						g3559	g3559	g3559
OG0011776	g8082	g8082	g8082				g22906	g22906	g22906				g22906	g22906	g22906	g22906			
OG0011777	g8382	g8382	g8382			g13565				g12594	g12594						g12594	g22207, g12594	g12594
OG0011778	g8411						g14582	g14582	g14582			g14582	g14582	g14582	g14582	g14582		g9798	
OG0011779	g9702		g9702				g21696	g21696	g21696			g21696	g21696	g21696	g21696	g21696			
OG0011780	g10018					g5417	g17246	g17246	g17246			g17246	g17246	g17246	g17246	g17246			
OG0011781	g10514	g10514					g20465	g20465	g20465			g20465	g20465	g20465	g20465	g20465			
OG0011782	g16523, g10853	g10853, g16523	g10853, g16523			g3555										g21110		g15133, g23060	
OG0011783	g12872		g12872				g3378	g3378	g3378			g3378	g3378	g3378	g3378	g3378			
OG0011784	g15194		g15194				g7494	g7494	g7494			g7494	g7494	g7494	g7494	g7494			
OG0011785	g15206		g15206				g21677	g21677	g21677			g21677	g21677	g21677	g21677	g21677			
OG0011786	g29423, g15292	g29423, g15292	g15292, g29423	g16078, g3088												g24566		g12162	
OG0011787	g15305	g15305	g15305	g10795			g19969	g19969	g19969				g19969		g19969	g19969			
OG0011788	g17716	g17716	g17716	g20843, g27650						g5890	g5890						g5890	g5890	g5890
OG0011789	g18031	g18031					g21709	g21709	g21709			g21709	g21709	g21709	g21709	g21709			
OG0011790	g18603		g18603				g22501	g22501	g22501			g22501	g22501	g22501	g22501	g22501			
OG0011791	g19832	g19832	g19832				g10326	g10326	g10326			g10326		g10326	g10326	g10326			
OG0011792	g20525, g22470	g22470, g20525	g22470, g20525	g16079		g4967												g19873, g16333	
OG0011793	g21823	g21823	g21823				g15189	g15189	g15189				g15189	g15189	g15189	g15189			
OG0011794	g21901	g21901	g21901	g6283		g9392				g18633	g18633						g18633	g18633	g18633
OG0011795	g24898	g24898	g24898				g17336	g17336	g17336				g17336	g17336	g17336	g17336			
OG0011796	g25006	g25006	g25006				g21071	g21071	g21071			g21071	g21071	g21071		g21071			
OG0011797	g25627	g25627					g21348	g21348	g21348			g21348	g21348	g21348	g21348	g21348			
OG0011798	g27613			g27366			g19052	g19052	g19052			g19052	g19052	g19052	g19052	g19052			
OG0011799	g29978	g8965, g29978	g8965, g29978							g19364	g19364						g19364	g19364	g19364
OG0011800		g1901		g22210			g24327	g24327	g24327			g24327	g24327	g24327	g24327	g24327			
OG0011801		g2205	g2206				g762	g762	g762			g762	g762	g762	g762	g762			
OG0011802		g3163	g3163				g22521	g22521	g22521			g22521	g22521	g22521	g22521	g22521			
OG0011803		g4174		g4098			g19008	g19008	g19008			g19008	g19008	g19008	g19008	g19008			
OG0011804		g4452	g4452				g12182	g12182	g12182			g12182	g12182	g12182	g12182	g12182			
OG0011805		g5170		g6724			g6346	g6346	g6346			g6346	g6346	g6346	g6346	g6346			
OG0011806		g5509	g5509				g19785	g19785	g19785			g19785	g19785	g19785	g19785	g19785			
OG0011807		g5764			mf_10862		g6080	g6080	g6080			g6080	g6080	g6080	g6080	g6080			
OG0011808		g7558	g7558				g7323	g7323	g7323			g7323	g7323	g7323	g7323	g7323			
OG0011809		g8023	g8023				g6853	g6853	g6853			g6853	g6853	g6853	g6853	g6853			
